station_id,year,month,obs_mm_day
WA009,2012,6,9.243
WA009,2012,7,25.4026
WA009,2012,8,22.2284
WA009,2012,9,17.429
WA009,2012,10,10.2603
WA009,2012,11,3.843
WA009,2012,12,0.0
WA009,2013,1,0.07
WA009,2013,2,0.0
WA009,2013,3,0.0
WA009,2013,4,0.1333
WA009,2013,5,8.5232
WA009,2013,6,30.4283
WA009,2013,7,13.4339
WA009,2013,8,23.4736
WA009,2013,9,16.666
WA009,2013,10,10.1681
WA009,2013,11,3.6007
WA009,2013,12,0.0
WA009,2014,1,0.0
WA009,2014,2,0.0
WA009,2014,3,0.0
WA009,2014,4,1.729
WA009,2014,5,2.8
WA009,2014,6,13.5077
WA009,2014,7,21.3406
WA009,2014,8,23.2494
WA009,2014,9,21.2767
WA009,2014,10,6.8745
WA009,2014,11,0.0347
WA009,2014,12,0.0
WA009,2015,1,0.0
WA009,2015,2,0.0
WA009,2015,3,0.0029
WA009,2015,4,2.5297
WA009,2015,5,7.2932
WA009,2015,6,13.8967
WA009,2015,7,21.6239
WA009,2015,8,14.5348
WA009,2015,9,10.245
WA009,2015,10,12.6516
WA009,2015,11,2.5177
WA009,2015,12,0.0
WA009,2016,1,0.2119
WA009,2016,2,0.0
WA009,2016,3,0.0
WA009,2016,4,1.7357
WA009,2016,5,3.6726
WA009,2016,6,18.2967
WA009,2016,7,31.7445
WA009,2016,8,19.0535
WA009,2016,9,19.2933
WA009,2016,10,4.1897
WA009,2016,11,2.8813
WA009,2016,12,0.0
WA009,2017,1,0.0
WA009,2017,2,0.0
WA009,2017,3,0.0
WA009,2017,4,1.9793
WA009,2017,5,5.7977
WA009,2017,6,26.657
WA009,2017,7,31.1984
WA009,2017,8,28.9245
WA009,2017,9,14.684
WA009,2017,10,3.0455
WA009,2017,11,4.3833
WA009,2017,12,0.0
WA009,2018,1,0.0
WA009,2018,2,0.395
WA009,2018,3,0.0
WA009,2018,4,0.0
WA009,2018,5,1.3552
WA009,2018,6,11.44
WA009,2018,7,0.0
WA009,2018,8,12.6261
WA009,2018,9,14.7387
WA009,2018,10,6.1513
WA009,2018,11,5.776
WA009,2018,12,0.0
WA009,2019,1,0.0
WA009,2019,2,0.0
WA009,2019,3,0.0016
WA009,2019,4,1.497
WA009,2019,5,5.5681
WA009,2019,6,3.281
WA009,2019,7,20.2455
WA009,2019,8,23.3435
WA009,2019,9,7.0527
WA009,2019,10,7.8758
WA009,2019,11,5.4737
WA009,2019,12,0.0
WA009,2020,1,0.0
WA009,2020,2,0.0
WA009,2020,3,0.0
WA009,2020,4,0.3533
WA009,2020,5,5.629
WA009,2020,6,3.6733
WA009,2020,7,18.3177
WA009,2020,8,8.2661
WA009,2020,9,12.3733
WA009,2020,10,6.8035
WA009,2020,11,0.137
WA009,2020,12,0.0
WA010,2001,1,0.0123
WA010,2001,2,0.0004
WA010,2001,3,1.6387
WA010,2001,4,3.471
WA010,2001,5,5.9168
WA010,2001,6,16.2133
WA010,2001,7,12.3845
WA010,2001,8,20.5342
WA010,2001,9,20.448
WA010,2001,10,10.8365
WA010,2001,11,8.5463
WA010,2001,12,0.1077
WA010,2002,1,1.7419
WA010,2002,2,1.1875
WA010,2002,3,3.1774
WA010,2002,4,3.265
WA010,2002,5,9.1806
WA010,2002,6,8.727
WA010,2002,7,17.9606
WA010,2002,8,24.4113
WA010,2002,9,13.2177
WA010,2002,10,5.5055
WA010,2002,11,0.5157
WA010,2002,12,0.8665
WA010,2003,1,0.0968
WA010,2003,2,2.4418
WA010,2003,3,0.7997
WA010,2003,4,12.1153
WA010,2003,5,7.0365
WA010,2003,6,19.783
WA010,2003,7,18.9687
WA010,2003,8,18.9971
WA010,2003,9,18.1677
WA010,2003,10,11.1964
WA010,2003,11,6.4623
WA010,2003,12,0.5106
WA010,2004,1,0.4616
WA010,2004,2,1.0528
WA010,2004,3,2.0735
WA010,2004,4,2.5267
WA010,2004,5,8.1132
WA010,2004,6,7.867
WA010,2004,7,17.9471
WA010,2004,8,12.0123
WA010,2004,9,22.409
WA010,2004,10,9.7642
WA010,2004,11,7.5287
WA010,2004,12,0.3135
WA010,2005,1,0.1477
WA010,2005,2,2.4593
WA010,2005,3,3.0571
WA010,2005,4,5.767
WA010,2005,5,7.3723
WA010,2005,6,8.5323
WA010,2005,7,7.6903
WA010,2005,8,14.3487
WA010,2005,9,17.085
WA010,2005,10,6.9477
WA010,2005,11,1.72
WA010,2005,12,1.9597
WA010,2006,1,0.0
WA010,2006,2,0.3211
WA010,2006,3,2.011
WA010,2006,4,5.0647
WA010,2006,5,5.1945
WA010,2006,6,17.4497
WA010,2006,7,15.7061
WA010,2006,8,33.1603
WA010,2006,9,25.081
WA010,2006,10,11.8223
WA010,2006,11,5.6773
WA010,2006,12,0.3977
WA010,2007,1,0.2687
WA010,2007,2,1.5746
WA010,2007,3,3.0968
WA010,2007,4,4.3573
WA010,2007,5,3.2548
WA010,2007,6,16.195
WA010,2007,7,8.6481
WA010,2007,8,11.191
WA010,2007,9,16.4043
WA010,2007,10,11.2974
WA010,2007,11,5.2897
WA010,2007,12,1.9394
WA010,2008,1,0.4081
WA010,2008,2,1.4386
WA010,2008,3,2.6568
WA010,2008,4,4.1703
WA010,2008,5,4.1074
WA010,2008,6,14.1713
WA010,2008,7,15.0061
WA010,2008,8,16.4561
WA010,2008,9,15.575
WA010,2008,10,11.0558
WA010,2008,11,1.5387
WA010,2008,12,0.7555
WA010,2009,1,0.141
WA010,2009,2,1.6396
WA010,2009,3,4.171
WA010,2009,4,1.248
WA010,2009,5,3.1077
WA010,2009,6,11.3913
WA010,2009,7,10.4448
WA010,2009,8,13.36
WA010,2009,9,18.873
WA010,2009,10,3.9323
WA010,2009,11,2.5603
WA010,2009,12,0.179
WA010,2010,1,0.7297
WA010,2010,2,1.155
WA010,2010,3,2.2542
WA010,2010,4,6.375
WA010,2010,5,10.1274
WA010,2010,6,18.333
WA010,2010,7,12.3965
WA010,2010,8,16.1729
WA010,2010,9,12.3707
WA010,2010,10,13.7403
WA010,2010,11,3.2047
WA010,2010,12,2.1203
WA010,2011,1,0.5094
WA010,2011,2,1.42
WA010,2011,3,1.7106
WA010,2011,4,4.8723
WA010,2011,5,11.569
WA010,2011,6,13.8127
WA010,2011,7,14.3884
WA010,2011,8,16.8477
WA010,2011,9,16.1533
WA010,2011,10,7.8835
WA010,2011,11,5.637
WA010,2011,12,1.179
WA010,2012,1,0.0681
WA010,2012,2,1.6107
WA010,2012,3,1.9906
WA010,2012,4,2.8657
WA010,2012,5,9.7919
WA010,2012,6,9.476
WA010,2012,7,11.1329
WA010,2012,8,17.9087
WA010,2012,9,11.69
WA010,2012,10,12.3755
WA010,2012,11,4.231
WA010,2012,12,1.9716
WA010,2013,1,0.481
WA010,2013,2,1.7704
WA010,2013,3,2.4855
WA010,2013,4,2.4547
WA010,2013,5,8.5277
WA010,2013,6,21.8343
WA010,2013,7,13.8177
WA010,2013,8,15.9548
WA010,2013,9,18.948
WA010,2013,10,8.5158
WA010,2013,11,7.465
WA010,2013,12,3.6581
WA010,2014,1,0.7474
WA010,2014,2,2.0789
WA010,2014,3,3.3952
WA010,2014,4,5.9237
WA010,2014,5,7.02
WA010,2014,6,12.4893
WA010,2014,7,17.8474
WA010,2014,8,21.0113
WA010,2014,9,16.8357
WA010,2014,10,11.4242
WA010,2014,11,5.0603
WA010,2014,12,0.3881
WA010,2015,1,0.33
WA010,2015,2,2.4382
WA010,2015,3,2.369
WA010,2015,4,3.6883
WA010,2015,5,6.6513
WA010,2015,6,16.5623
WA010,2015,7,15.5616
WA010,2015,8,24.5774
WA010,2015,9,10.6463
WA010,2015,10,12.5581
WA010,2015,11,4.7073
WA010,2015,12,2.6887
WA010,2016,1,0.8806
WA010,2016,2,0.2124
WA010,2016,3,1.7539
WA010,2016,4,2.3103
WA010,2016,5,6.1755
WA010,2016,6,19.1263
WA010,2016,7,15.5952
WA010,2016,8,18.2016
WA010,2016,9,20.01
WA010,2016,10,13.1065
WA010,2016,11,0.1287
WA010,2016,12,0.0119
WA010,2017,1,0.2535
WA010,2017,2,0.0757
WA010,2017,3,0.3542
WA010,2017,4,3.9213
WA010,2017,5,12.1865
WA010,2017,6,16.4317
WA010,2017,7,15.441
WA010,2017,8,21.151
WA010,2017,9,18.976
WA010,2017,10,8.2926
WA010,2017,11,4.9393
WA010,2017,12,0.0206
WA010,2018,1,0.0494
WA010,2018,2,1.7418
WA010,2018,3,0.449
WA010,2018,4,0.7503
WA010,2018,5,0.6423
WA010,2018,6,14.057
WA010,2018,7,10.2132
WA010,2018,8,14.4358
WA010,2018,9,12.8977
WA010,2018,10,6.1619
WA010,2018,11,4.5507
WA010,2018,12,1.4194
WA010,2019,1,1.439
WA010,2019,2,0.5993
WA010,2019,3,0.02
WA010,2019,4,5.584
WA010,2019,5,9.4497
WA010,2019,6,10.2283
WA010,2019,7,13.5645
WA010,2019,8,11.6455
WA010,2019,9,5.2903
WA010,2019,10,20.2261
WA010,2019,11,6.9483
WA010,2019,12,1.8303
WA010,2020,1,0.0287
WA010,2020,2,1.0707
WA010,2020,3,2.9219
WA010,2020,4,5.9247
WA010,2020,5,7.4071
WA010,2020,6,13.312
WA010,2020,7,13.5926
WA010,2020,8,1.0906
WA010,2020,9,18.342
WA010,2020,10,17.1326
WA010,2020,11,5.3197
WA010,2020,12,1.951
WA011,2001,1,0.0174
WA011,2001,2,0.235
WA011,2001,3,2.1216
WA011,2001,4,5.2177
WA011,2001,5,5.0326
WA011,2001,6,7.0377
WA011,2001,7,1.0477
WA011,2001,8,0.3355
WA011,2001,9,4.3233
WA011,2001,10,2.211
WA011,2001,11,0.5663
WA011,2001,12,0.0126
WA011,2002,1,0.2974
WA011,2002,2,0.6496
WA011,2002,3,1.7187
WA011,2002,4,5.0037
WA011,2002,5,2.9887
WA011,2002,6,7.889
WA011,2002,7,4.671
WA011,2002,8,1.0768
WA011,2002,9,2.5
WA011,2002,10,5.4945
WA011,2002,11,1.8013
WA011,2002,12,0.0626
WA011,2003,1,1.1448
WA011,2003,2,0.8882
WA011,2003,3,1.49
WA011,2003,4,6.5393
WA011,2003,5,2.471
WA011,2003,6,5.9457
WA011,2003,7,2.2635
WA011,2003,8,0.42
WA011,2003,9,3.7153
WA011,2003,10,3.4268
WA011,2003,11,2.1363
WA011,2003,12,0.0074
WA011,2004,1,1.1006
WA011,2004,2,1.1669
WA011,2004,3,2.4255
WA011,2004,4,2.945
WA011,2004,5,6.6739
WA011,2004,6,4.0043
WA011,2004,7,2.669
WA011,2004,8,2.1177
WA011,2004,9,7.2793
WA011,2004,10,4.7045
WA011,2004,11,0.8453
WA011,2004,12,0.0039
WA011,2005,1,0.0013
WA011,2005,2,0.9068
WA011,2005,3,3.6697
WA011,2005,4,2.6143
WA011,2005,5,4.5455
WA011,2005,6,3.6433
WA011,2005,7,2.3423
WA011,2005,8,1.5032
WA011,2005,9,3.826
WA011,2005,10,3.3497
WA011,2005,11,1.7433
WA011,2005,12,0.2252
WA011,2006,1,0.531
WA011,2006,2,1.0536
WA011,2006,3,3.6197
WA011,2006,4,2.4327
WA011,2006,5,8.7326
WA011,2006,6,4.7387
WA011,2006,7,1.7165
WA011,2006,8,1.9229
WA011,2006,9,4.3567
WA011,2006,10,5.7432
WA011,2006,11,0.4927
WA011,2006,12,0.0481
WA011,2007,1,0.0019
WA011,2007,2,0.2564
WA011,2007,3,1.7629
WA011,2007,4,3.5477
WA011,2007,5,5.1174
WA011,2007,6,6.0287
WA011,2007,7,4.1865
WA011,2007,8,3.5023
WA011,2007,9,4.222
WA011,2007,10,4.1268
WA011,2007,11,1.674
WA011,2007,12,0.0561
WA011,2008,1,0.3335
WA011,2008,2,0.1348
WA011,2008,3,2.7748
WA011,2008,4,3.2333
WA011,2008,5,4.7061
WA011,2008,6,8.2673
WA011,2008,7,7.7765
WA011,2008,8,3.5768
WA011,2008,9,3.4263
WA011,2008,10,3.86
WA011,2008,11,0.496
WA011,2008,12,0.1884
WA011,2009,1,0.02
WA011,2009,2,0.7818
WA011,2009,3,3.3965
WA011,2009,4,3.676
WA011,2009,5,2.7765
WA011,2009,6,6.468
WA011,2009,7,4.23
WA011,2009,8,2.0248
WA011,2009,9,2.341
WA011,2009,10,2.7623
WA011,2009,11,0.7857
WA011,2009,12,0.0029
WA011,2010,1,0.3745
WA011,2010,2,1.1589
WA011,2010,3,1.7677
WA011,2010,4,3.51
WA011,2010,5,4.7584
WA011,2010,6,6.438
WA011,2010,7,2.6542
WA011,2010,8,2.7565
WA011,2010,9,7.5443
WA011,2010,10,5.1106
WA011,2010,11,4.1377
WA011,2010,12,0.461
WA011,2011,1,0.0003
WA011,2011,2,2.6125
WA011,2011,3,0.2955
WA011,2011,4,4.3977
WA011,2011,5,5.4081
WA011,2011,6,5.3323
WA011,2011,7,4.0677
WA011,2011,8,1.3603
WA011,2011,9,3.141
WA011,2011,10,5.1913
WA011,2011,11,1.3527
WA011,2011,12,0.0
WA011,2012,1,0.1381
WA011,2012,2,1.9059
WA011,2012,3,0.6594
WA011,2012,4,2.9217
WA011,2012,5,5.1206
WA011,2012,6,8.3103
WA011,2012,7,3.4439
WA011,2012,8,2.5955
WA011,2012,9,3.0013
WA011,2012,10,6.7097
WA011,2012,11,0.612
WA011,2012,12,0.1735
WA011,2013,1,0.4081
WA011,2013,2,0.1496
WA011,2013,3,3.9277
WA011,2013,4,4.6077
WA011,2013,5,5.4497
WA011,2013,6,3.571
WA011,2013,7,2.8626
WA011,2013,8,0.2245
WA011,2013,9,2.158
WA011,2013,10,1.0877
WA011,2013,11,0.4207
WA011,2013,12,0.0994
WA011,2014,1,0.2629
WA011,2014,2,1.5364
WA011,2014,3,3.46
WA011,2014,4,2.109
WA011,2014,5,4.7132
WA011,2014,6,3.532
WA011,2014,7,2.8826
WA011,2014,8,3.0387
WA011,2014,9,6.0187
WA011,2014,10,2.1
WA011,2014,11,1.4723
WA011,2014,12,0.0016
WA011,2015,1,0.0026
WA011,2015,2,1.4825
WA011,2015,3,3.6452
WA011,2015,4,1.6307
WA011,2015,5,2.8768
WA011,2015,6,5.602
WA011,2015,7,1.6777
WA011,2015,8,1.191
WA011,2015,9,1.2253
WA011,2015,10,4.8719
WA011,2015,11,0.85
WA011,2015,12,0.4019
WA011,2016,1,0.001
WA011,2016,2,0.2414
WA011,2016,3,3.6894
WA011,2016,4,3.6207
WA011,2016,5,3.2432
WA011,2016,6,4.9907
WA011,2016,7,2.5726
WA011,2016,8,1.1429
WA011,2016,9,5.986
WA011,2016,10,5.1329
WA011,2016,11,0.4883
WA011,2016,12,0.1584
WA011,2017,1,0.0116
WA011,2017,2,0.5107
WA011,2017,3,2.0887
WA011,2017,4,4.366
WA011,2017,5,3.7719
WA011,2017,6,4.3767
WA011,2017,7,5.8465
WA011,2017,8,1.9235
WA011,2017,9,3.954
WA011,2017,10,0.5048
WA011,2017,11,1.8593
WA011,2017,12,0.4016
WA011,2018,1,0.0
WA011,2018,2,1.9821
WA011,2018,3,1.8103
WA011,2018,4,2.1243
WA011,2018,5,4.8484
WA011,2018,6,4.976
WA011,2018,7,3.5639
WA011,2018,8,1.7161
WA011,2018,9,5.7663
WA011,2018,10,5.1313
WA011,2018,11,0.8577
WA011,2018,12,0.0374
WA011,2019,1,0.8255
WA011,2019,2,1.6257
WA011,2019,3,4.4561
WA011,2019,4,2.8553
WA011,2019,5,8.069
WA011,2019,6,5.2843
WA011,2019,7,4.6255
WA011,2019,8,1.019
WA011,2019,9,7.022
WA011,2019,10,7.0016
WA011,2019,11,2.0833
WA011,2019,12,0.2897
WA011,2020,1,0.001
WA011,2020,2,0.0045
WA011,2020,3,2.0032
WA011,2020,4,3.8827
WA011,2020,5,6.6065
WA011,2020,6,4.531
WA011,2020,7,1.4287
WA011,2020,8,0.1848
WA011,2020,9,4.9057
WA011,2020,10,4.27
WA011,2020,11,0.765
WA011,2020,12,1.0216
WA012,2001,1,0.0784
WA012,2001,2,0.5754
WA012,2001,3,1.42
WA012,2001,4,5.5453
WA012,2001,5,6.1768
WA012,2001,6,5.0143
WA012,2001,7,3.1184
WA012,2001,8,0.5455
WA012,2001,9,4.9587
WA012,2001,10,2.4381
WA012,2001,11,0.8673
WA012,2001,12,0.0987
WA012,2002,1,0.6742
WA012,2002,2,0.0189
WA012,2002,3,2.1097
WA012,2002,4,6.6667
WA012,2002,5,3.9284
WA012,2002,6,9.5667
WA012,2002,7,5.6661
WA012,2002,8,1.4416
WA012,2002,9,2.626
WA012,2002,10,7.9429
WA012,2002,11,1.7107
WA012,2002,12,0.0697
WA012,2003,1,1.4629
WA012,2003,2,1.4668
WA012,2003,3,1.0165
WA012,2003,4,6.8387
WA012,2003,5,2.4842
WA012,2003,6,7.6543
WA012,2003,7,2.6968
WA012,2003,8,0.9523
WA012,2003,9,6.6517
WA012,2003,10,7.5948
WA012,2003,11,2.268
WA012,2003,12,0.0
WA012,2004,1,2.8394
WA012,2004,2,0.7979
WA012,2004,3,1.8739
WA012,2004,4,3.171
WA012,2004,5,7.6081
WA012,2004,6,5.9557
WA012,2004,7,3.6084
WA012,2004,8,1.7894
WA012,2004,9,8.529
WA012,2004,10,6.0771
WA012,2004,11,0.909
WA012,2004,12,0.0019
WA012,2005,1,0.0
WA012,2005,2,1.1639
WA012,2005,3,3.8216
WA012,2005,4,3.2417
WA012,2005,5,7.3039
WA012,2005,6,5.8323
WA012,2005,7,2.1235
WA012,2005,8,1.7594
WA012,2005,9,4.3623
WA012,2005,10,3.9652
WA012,2005,11,1.6487
WA012,2005,12,0.3077
WA012,2006,1,0.3048
WA012,2006,2,1.1446
WA012,2006,3,3.2752
WA012,2006,4,1.8693
WA012,2006,5,7.7616
WA012,2006,6,7.0457
WA012,2006,7,1.4932
WA012,2006,8,0.3652
WA012,2006,9,5.478
WA012,2006,10,7.7974
WA012,2006,11,0.8047
WA012,2006,12,0.0003
WA012,2007,1,0.0
WA012,2007,2,0.7418
WA012,2007,3,1.5903
WA012,2007,4,2.7917
WA012,2007,5,5.2329
WA012,2007,6,8.8763
WA012,2007,7,6.0103
WA012,2007,8,3.9413
WA012,2007,9,5.509
WA012,2007,10,5.4229
WA012,2007,11,2.453
WA012,2007,12,1.0255
WA012,2008,1,0.0039
WA012,2008,2,0.2634
WA012,2008,3,1.7842
WA012,2008,4,2.615
WA012,2008,5,4.6116
WA012,2008,6,8.356
WA012,2008,7,9.5752
WA012,2008,8,1.6058
WA012,2008,9,5.2477
WA012,2008,10,4.7426
WA012,2008,11,0.2713
WA012,2008,12,0.3368
WA012,2009,1,0.0074
WA012,2009,2,0.2036
WA012,2009,3,0.6771
WA012,2009,4,3.1943
WA012,2009,5,6.2835
WA012,2009,6,10.7547
WA012,2009,7,5.4306
WA012,2009,8,0.5019
WA012,2009,9,2.7517
WA012,2009,10,3.3677
WA012,2009,11,0.6983
WA012,2009,12,0.0
WA012,2010,1,0.0042
WA012,2010,2,0.0479
WA012,2010,3,3.4661
WA012,2010,4,2.8187
WA012,2010,5,7.8016
WA012,2010,6,8.3503
WA012,2010,7,6.5948
WA012,2010,8,3.2448
WA012,2010,9,9.4587
WA012,2010,10,6.0665
WA012,2010,11,2.8427
WA012,2010,12,0.6552
WA012,2011,1,0.0045
WA012,2011,2,5.5161
WA012,2011,3,0.4419
WA012,2011,4,2.9567
WA012,2011,5,6.3742
WA012,2011,6,6.044
WA012,2011,7,6.0048
WA012,2011,8,1.3548
WA012,2011,9,3.8837
WA012,2011,10,8.3677
WA012,2011,11,2.0667
WA012,2011,12,0.0
WA012,2012,1,0.0481
WA012,2012,2,1.8838
WA012,2012,3,1.1529
WA012,2012,4,5.1687
WA012,2012,5,4.8135
WA012,2012,6,18.389
WA012,2012,7,2.5416
WA012,2012,8,1.7448
WA012,2012,9,5.932
WA012,2012,10,6.2387
WA012,2012,11,1.917
WA012,2012,12,1.3587
WA012,2013,1,1.4774
WA012,2013,2,0.8071
WA012,2013,3,2.5732
WA012,2013,4,4.8063
WA012,2013,5,8.8258
WA012,2013,6,3.606
WA012,2013,7,3.4919
WA012,2013,8,0.4474
WA012,2013,9,3.2867
WA012,2013,10,4.259
WA012,2013,11,1.3323
WA012,2013,12,0.3026
WA012,2014,1,1.6416
WA012,2014,2,1.7361
WA012,2014,3,2.9029
WA012,2014,4,1.0867
WA012,2014,5,7.6268
WA012,2014,6,5.2533
WA012,2014,7,5.0552
WA012,2014,8,3.5681
WA012,2014,9,6.352
WA012,2014,10,3.3335
WA012,2014,11,2.5223
WA012,2014,12,0.1429
WA012,2015,1,0.0229
WA012,2015,2,1.8057
WA012,2015,3,5.4935
WA012,2015,4,2.5197
WA012,2015,5,2.7368
WA012,2015,6,9.1857
WA012,2015,7,1.1819
WA012,2015,8,1.8516
WA012,2015,9,2.6713
WA012,2015,10,6.9184
WA012,2015,11,0.869
WA012,2015,12,0.0
WA012,2016,1,0.1494
WA012,2016,2,0.0055
WA012,2016,3,3.5706
WA012,2016,4,3.5937
WA012,2016,5,5.4397
WA012,2016,6,5.824
WA012,2016,7,1.6735
WA012,2016,8,1.6594
WA012,2016,9,8.933
WA012,2016,10,9.3516
WA012,2016,11,1.6733
WA012,2016,12,0.0381
WA012,2017,1,0.1352
WA012,2017,2,0.0107
WA012,2017,3,2.0784
WA012,2017,4,2.36
WA012,2017,5,5.7126
WA012,2017,6,10.8543
WA012,2017,7,4.8535
WA012,2017,8,2.5213
WA012,2017,9,5.32
WA012,2017,10,2.2755
WA012,2017,11,2.0663
WA012,2017,12,0.3187
WA012,2018,1,0.0
WA012,2018,2,1.9657
WA012,2018,3,3.199
WA012,2018,4,1.8627
WA012,2018,5,8.1635
WA012,2018,6,4.4887
WA012,2018,7,4.1619
WA012,2018,8,2.7952
WA012,2018,9,8.6557
WA012,2018,10,5.9719
WA012,2018,11,2.0647
WA012,2018,12,0.1013
WA012,2019,1,2.6745
WA012,2019,2,3.3325
WA012,2019,3,4.2665
WA012,2019,4,3.199
WA012,2019,5,6.5506
WA012,2019,6,5.7647
WA012,2019,7,3.6355
WA012,2019,8,0.9919
WA012,2019,9,6.94
WA012,2019,10,10.7223
WA012,2019,11,2.3447
WA012,2019,12,0.0181
WA012,2020,1,0.0
WA012,2020,2,0.0017
WA012,2020,3,2.5071
WA012,2020,4,3.6027
WA012,2020,5,3.8855
WA012,2020,6,8.345
WA012,2020,7,2.2584
WA012,2020,8,0.011
WA012,2020,9,4.46
WA012,2020,10,3.7403
WA012,2020,11,1.524
WA012,2020,12,0.4758
WA013,2001,1,0.0
WA013,2001,2,0.0
WA013,2001,3,0.0
WA013,2001,4,0.82
WA013,2001,5,0.5994
WA013,2001,6,4.855
WA013,2001,7,11.8503
WA013,2001,8,12.6945
WA013,2001,9,4.4513
WA013,2001,10,0.0
WA013,2001,11,0.0
WA013,2001,12,0.0
WA013,2002,1,0.0
WA013,2002,2,0.0
WA013,2002,3,0.0
WA013,2002,4,0.028
WA013,2002,5,0.0261
WA013,2002,6,2.0493
WA013,2002,7,6.5287
WA013,2002,8,7.5071
WA013,2002,9,4.751
WA013,2002,10,1.9097
WA013,2002,11,0.0
WA013,2002,12,0.0
WA013,2003,1,0.0
WA013,2003,2,0.0
WA013,2003,3,0.0
WA013,2003,4,0.4233
WA013,2003,5,1.9284
WA013,2003,6,5.8057
WA013,2003,7,9.1061
WA013,2003,8,10.2697
WA013,2003,9,4.957
WA013,2003,10,0.2213
WA013,2003,11,0.0
WA013,2003,12,0.0
WA013,2004,1,0.0
WA013,2004,2,0.0
WA013,2004,3,0.0
WA013,2004,4,0.0
WA013,2004,5,3.691
WA013,2004,6,5.631
WA013,2004,7,5.8923
WA013,2004,8,7.0768
WA013,2004,9,4.1827
WA013,2004,10,0.0
WA013,2004,11,0.0
WA013,2004,12,0.0
WA013,2005,1,0.0
WA013,2005,2,0.0
WA013,2005,3,0.0
WA013,2005,4,0.1163
WA013,2005,5,1.83
WA013,2005,6,5.5737
WA013,2005,7,8.5487
WA013,2005,8,7.8219
WA013,2005,9,4.8793
WA013,2005,10,1.3523
WA013,2005,11,0.0057
WA013,2005,12,0.0
WA013,2006,1,0.0
WA013,2006,2,0.0
WA013,2006,3,0.0
WA013,2006,4,0.0
WA013,2006,5,2.6397
WA013,2006,6,2.3197
WA013,2006,7,7.1639
WA013,2006,8,8.3687
WA013,2006,9,7.605
WA013,2006,10,0.3684
WA013,2006,11,0.0
WA013,2006,12,0.0
WA013,2007,1,0.0
WA013,2007,2,0.0
WA013,2007,3,0.0794
WA013,2007,4,0.843
WA013,2007,5,2.5742
WA013,2007,6,5.534
WA013,2007,7,4.2042
WA013,2007,8,10.8813
WA013,2007,9,0.8643
WA013,2007,10,0.0
WA013,2007,11,0.0
WA013,2007,12,0.0
WA013,2008,1,0.0
WA013,2008,2,0.0
WA013,2008,3,0.0
WA013,2008,4,0.017
WA013,2008,5,0.1297
WA013,2008,6,3.2187
WA013,2008,7,8.9377
WA013,2008,8,8.201
WA013,2008,9,2.8037
WA013,2008,10,0.0658
WA013,2008,11,0.0
WA013,2008,12,0.0
WA013,2009,1,0.0
WA013,2009,2,0.0
WA013,2009,3,0.0
WA013,2009,4,0.0
WA013,2009,5,1.091
WA013,2009,6,2.2813
WA013,2009,7,8.071
WA013,2009,8,11.0313
WA013,2009,9,3.5503
WA013,2009,10,0.2777
WA013,2009,11,0.0
WA013,2009,12,0.0
WA013,2010,1,0.0
WA013,2010,2,0.0
WA013,2010,3,0.0
WA013,2010,4,1.6087
WA013,2010,5,0.7555
WA013,2010,6,3.2683
WA013,2010,7,5.6016
WA013,2010,8,7.6555
WA013,2010,9,5.4893
WA013,2010,10,1.4019
WA013,2010,11,0.0
WA013,2010,12,0.0
WA013,2011,1,0.0
WA013,2011,2,0.0
WA013,2011,3,0.0
WA013,2011,4,0.0
WA013,2011,5,1.3874
WA013,2011,6,3.2213
WA013,2011,7,5.7197
WA013,2011,8,9.0084
WA013,2011,9,5.5117
WA013,2011,10,0.4135
WA013,2011,11,0.0
WA013,2011,12,0.0
WA013,2012,1,0.0
WA013,2012,2,0.0
WA013,2012,3,0.0
WA013,2012,4,0.0
WA013,2012,5,2.3671
WA013,2012,6,7.539
WA013,2012,7,6.6868
WA013,2012,8,8.1081
WA013,2012,9,2.6743
WA013,2012,10,0.0216
WA013,2012,11,0.0
WA013,2012,12,0.0
WA013,2013,1,0.0
WA013,2013,2,0.0
WA013,2013,3,0.0
WA013,2013,4,0.71
WA013,2013,5,0.401
WA013,2013,6,3.6217
WA013,2013,7,4.1748
WA013,2013,8,7.85
WA013,2013,9,3.255
WA013,2013,10,0.2148
WA013,2013,11,0.0
WA013,2013,12,0.0
WA013,2014,1,0.0
WA013,2014,2,0.0
WA013,2014,3,0.0
WA013,2014,4,0.2293
WA013,2014,5,0.9987
WA013,2014,6,1.1693
WA013,2014,7,3.9855
WA013,2014,8,5.6168
WA013,2014,9,3.554
WA013,2014,10,0.269
WA013,2014,11,0.0
WA013,2014,12,0.0
WA013,2015,1,0.0
WA013,2015,2,0.0
WA013,2015,3,0.0
WA013,2015,4,0.0157
WA013,2015,5,0.0
WA013,2015,6,1.8897
WA013,2015,7,6.9926
WA013,2015,8,7.3568
WA013,2015,9,3.562
WA013,2015,10,0.5548
WA013,2015,11,0.0
WA013,2015,12,0.0
WA013,2016,1,0.0
WA013,2016,2,0.0
WA013,2016,3,0.0123
WA013,2016,4,0.0013
WA013,2016,5,0.7823
WA013,2016,6,3.723
WA013,2016,7,4.4813
WA013,2016,8,4.8916
WA013,2016,9,3.326
WA013,2016,10,0.1935
WA013,2016,11,0.0
WA013,2016,12,0.0
WA013,2017,1,0.0
WA013,2017,2,0.0
WA013,2017,3,0.0
WA013,2017,4,0.242
WA013,2017,5,0.1113
